camera_id,camera_name,customer_id,customer_name,cohort,f_subgroup,disposition,human_readable
434689,Cam4,40507,ABC Liquor Store 14,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434690,Cam5,40507,ABC Liquor Store 14,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434691,Cam6,40507,ABC Liquor Store 14,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434692,Cam7,40507,ABC Liquor Store 14,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434695,Cam10,40507,ABC Liquor Store 14,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434696,Cam11,40507,ABC Liquor Store 14,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434697,Cam12,40507,ABC Liquor Store 14,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434698,Cam13,40507,ABC Liquor Store 14,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434699,Cam14,40507,ABC Liquor Store 14,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437351,Cam1,40507,ABC Liquor Store 14,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437352,Cam,40507,ABC Liquor Store 14,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437353,Cam3,40507,ABC Liquor Store 14,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437354,Cam4,40507,ABC Liquor Store 14,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437355,Cam5,40507,ABC Liquor Store 14,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437356,Cam6,40507,ABC Liquor Store 14,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437357,Cam7,40507,ABC Liquor Store 14,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437358,Cam,40507,ABC Liquor Store 14,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437359,Cam,40507,ABC Liquor Store 14,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437360,Cam10,40507,ABC Liquor Store 14,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437361,Cam11,40507,ABC Liquor Store 14,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437362,Cam12,40507,ABC Liquor Store 14,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437363,Cam13,40507,ABC Liquor Store 14,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437364,Cam14,40507,ABC Liquor Store 14,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437365,Cam15,40507,ABC Liquor Store 14,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437366,Cam16,40507,ABC Liquor Store 14,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437367,Cam17,40507,ABC Liquor Store 14,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437368,Cam18,40507,ABC Liquor Store 14,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437369,Cam19,40507,ABC Liquor Store 14,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437370,Cam20,40507,ABC Liquor Store 14,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437371,Cam21,40507,ABC Liquor Store 14,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437372,Cam22,40507,ABC Liquor Store 14,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437373,Cam23,40507,ABC Liquor Store 14,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437374,Cam24,40507,ABC Liquor Store 14,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437375,Cam25,40507,ABC Liquor Store 14,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434700,Cam1,40508,ABC Liquor Store 13,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434701,cam2,40508,ABC Liquor Store 13,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434702,Cam3,40508,ABC Liquor Store 13,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434704,Cam5,40508,ABC Liquor Store 13,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434705,Cam6,40508,ABC Liquor Store 13,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434706,Cam7,40508,ABC Liquor Store 13,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434707,Cam 8,40508,ABC Liquor Store 13,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434709,Cam10,40508,ABC Liquor Store 13,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434710,Cam11,40508,ABC Liquor Store 13,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434711,Cam12,40508,ABC Liquor Store 13,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434712,Cam13,40508,ABC Liquor Store 13,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434713,Cam14,40508,ABC Liquor Store 13,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434714,Cam1,40509,ABC Liquor Store 12,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434715,cam2,40509,ABC Liquor Store 12,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434716,Cam3,40509,ABC Liquor Store 12,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434717,Cam4,40509,ABC Liquor Store 12,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434718,Cam5,40509,ABC Liquor Store 12,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434720,Cam7,40509,ABC Liquor Store 12,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434722,Cam9,40509,ABC Liquor Store 12,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434723,Cam10,40509,ABC Liquor Store 12,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434724,Cam11,40509,ABC Liquor Store 12,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434725,Cam12,40509,ABC Liquor Store 12,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434726,Cam13,40509,ABC Liquor Store 12,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434727,Cam14,40509,ABC Liquor Store 12,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434729,cam2,40510,ABC Liquor Store 11,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434730,Cam3,40510,ABC Liquor Store 11,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434731,Cam4,40510,ABC Liquor Store 11,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434732,Cam5,40510,ABC Liquor Store 11,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434733,Cam6,40510,ABC Liquor Store 11,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434734,Cam7,40510,ABC Liquor Store 11,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434736,Cam9,40510,ABC Liquor Store 11,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434737,Cam10,40510,ABC Liquor Store 11,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434738,Cam11,40510,ABC Liquor Store 11,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434739,Cam12,40510,ABC Liquor Store 11,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434740,Cam13,40510,ABC Liquor Store 11,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434741,Cam14,40510,ABC Liquor Store 11,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434742,Cam1,40511,ABC Liquor Store 10,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434743,cam2,40511,ABC Liquor Store 10,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434744,Cam3,40511,ABC Liquor Store 10,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434745,Cam4,40511,ABC Liquor Store 10,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434746,Cam5,40511,ABC Liquor Store 10,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434747,Cam6,40511,ABC Liquor Store 10,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434748,Cam7,40511,ABC Liquor Store 10,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434750,Cam9,40511,ABC Liquor Store 10,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434751,Cam10,40511,ABC Liquor Store 10,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434752,Cam11,40511,ABC Liquor Store 10,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434753,Cam12,40511,ABC Liquor Store 10,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434754,Cam13,40511,ABC Liquor Store 10,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434755,Cam14,40511,ABC Liquor Store 10,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434756,Cam1,40512,ABC Liquor Store 9,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434757,cam2,40512,ABC Liquor Store 9,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434758,Cam3,40512,ABC Liquor Store 9,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434759,Cam4,40512,ABC Liquor Store 9,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434760,Cam5,40512,ABC Liquor Store 9,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434761,Cam6,40512,ABC Liquor Store 9,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434762,Cam7,40512,ABC Liquor Store 9,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434770,Cam1,40513,ABC Liquor Store 1,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434771,cam2,40513,ABC Liquor Store 1,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434772,Cam3,40513,ABC Liquor Store 1,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434773,Cam4,40513,ABC Liquor Store 1,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434774,Cam5,40513,ABC Liquor Store 1,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434775,Cam6,40513,ABC Liquor Store 1,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434776,Cam7,40513,ABC Liquor Store 1,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434778,Cam9,40513,ABC Liquor Store 1,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434779,Cam10,40513,ABC Liquor Store 1,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434780,Cam11,40513,ABC Liquor Store 1,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434781,Cam12,40513,ABC Liquor Store 1,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434782,Cam13,40513,ABC Liquor Store 1,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434783,Cam14,40513,ABC Liquor Store 1,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437397,Cam1,40796,ABC Liquor Store 22,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437398,Cam2,40796,ABC Liquor Store 22,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437399,Cam3,40796,ABC Liquor Store 22,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437400,Cam,40796,ABC Liquor Store 22,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437401,Cam5,40796,ABC Liquor Store 22,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437402,Cam6,40796,ABC Liquor Store 22,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437403,Cam7,40796,ABC Liquor Store 22,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437404,Cam8,40796,ABC Liquor Store 22,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437405,Cam9,40796,ABC Liquor Store 22,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437406,Cam10,40796,ABC Liquor Store 22,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437407,Cam11,40796,ABC Liquor Store 22,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437408,Cam12,40796,ABC Liquor Store 22,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437409,Cam13,40796,ABC Liquor Store 22,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437410,Cam14,40796,ABC Liquor Store 22,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437411,Cam15,40796,ABC Liquor Store 22,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437412,Cam1,40797,ABC Liquor Store 21,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437413,Cam2,40797,ABC Liquor Store 21,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437414,Cam3,40797,ABC Liquor Store 21,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437415,Cam4,40797,ABC Liquor Store 21,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437416,Cam5,40797,ABC Liquor Store 21,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
